G,C,B,A,Ia,Ib,Ic,Va,Vb,Vc
0,0,0,0,12.1895782,-20.34818312,22.40282929,0.590032314,-0.302332423,-0.287699891
0,0,0,0,14.01415343,-21.17319804,21.13140993,0.591573059,-0.294272409,-0.297300651
0,0,0,0,15.76987919,-21.94879081,19.89172698,0.592840867,-0.286137765,-0.306703101
0,0,0,0,17.49887509,-22.63961691,18.71872704,0.593846497,-0.277930071,-0.315916426
0,0,0,0,19.19661549,-23.25316498,17.60451182,0.594597535,-0.269650962,-0.324946573
0,0,0,0,20.82158948,-23.82563264,16.51253381,0.595094721,-0.261302109,-0.333792611
0,0,0,0,22.32247711,-24.4050918,15.39436314,0.59534034,-0.252885241,-0.342455099
0,0,0,0,23.67878778,-25.01635463,14.22488592,0.595342181,-0.244402119,-0.350940062
0,0,0,0,24.92280433,-25.63292794,13.03029728,0.595108982,-0.235854563,-0.359254419
0,0,0,0,26.10988931,-26.19958677,11.86557333,0.594644697,-0.227244417,-0.36740028
0,0,0,0,27.27316154,-26.68157019,10.76519994,0.593951805,-0.21857356,-0.375378245
0,0,0,0,28.40919663,-27.08513818,9.722663719,0.593035953,-0.209843871,-0.383192082
0,0,0,0,29.49294332,-27.44207003,8.70591789,0.591905652,-0.20105727,-0.390848382
0,0,0,0,30.49315524,-27.78802392,7.679090247,0.590567248,-0.192215701,-0.398351547
0,0,0,0,31.39345408,-28.14064425,6.624332606,0.589024524,-0.183321164,-0.405703359
0,0,0,0,32.21085077,-28.48495731,5.556469663,0.587281599,-0.174375682,-0.412905917
0,0,0,0,32.98778756,-28.78369962,4.512624458,0.585344929,-0.165381329,-0.4199636
0,0,0,0,33.75652027,-29.00971807,3.519859722,0.58322063,-0.156340194,-0.426880436
0,0,0,0,34.51716065,-29.16575062,2.57534564,0.580912968,-0.147254408,-0.43365856
0,0,0,0,35.2468462,-29.27672624,1.654090869,0.578425392,-0.138126101,-0.440299291
0,0,0,0,35.92212088,-29.37026006,0.728406817,0.575762907,-0.128957432,-0.446805475
0,0,0,0,36.53316469,-29.4614411,-0.21683211,0.572931167,-0.119750566,-0.453180601
0,0,0,0,37.09130621,-29.54313239,-1.174516609,0.569934902,-0.110507709,-0.459427193
0,0,0,0,37.62376764,-29.59069364,-2.11998605,0.566777428,-0.101231081,-0.465546347
0,0,0,0,38.15523951,-29.58245599,-3.031540405,0.563462359,-0.09192294,-0.471539419
0,0,0,0,38.68969456,-29.51836872,-3.909055936,0.559993876,-0.082585552,-0.477408324
0,0,0,0,39.21197222,-29.4173905,-4.771413917,0.556376015,-0.073221215,-0.4831548
0,0,0,0,39.70295721,-29.3012185,-5.64020414,0.552611761,-0.063832224,-0.488779537
0,0,0,0,40.1542332,-29.18070226,-6.526174651,0.548703963,-0.054420894,-0.494283069
0,0,0,0,40.57317745,-29.05153592,-7.424893038,0.544655887,-0.044989535,-0.499666352
0,0,0,0,40.97938934,-28.89760131,-8.32011285,0.540471092,-0.035540481,-0.504930612
0,0,0,0,41.39117998,-28.70326474,-9.196037153,0.536152444,-0.026076065,-0.510076379
0,0,0,0,41.81265683,-28.46645537,-10.05042301,0.53170231,-0.016598652,-0.515103659
0,0,0,0,42.23243269,-28.20053998,-10.89643202,0.527122974,-0.0071106,-0.520012375
0,0,0,0,42.6355155,-27.92285367,-11.75119,0.522417015,0.002385707,-0.524802722
0,0,0,0,43.01462933,-27.642688,-12.62375449,0.517586728,0.011887896,-0.529474625
0,0,0,0,43.37434888,-27.35704263,-13.51089443,0.512634089,0.021393579,-0.534027668
0,0,0,0,43.72743928,-27.05452222,-14.40096585,0.507560903,0.030900383,-0.538461286
0,0,0,0,44.0871021,-26.72361944,-15.28221589,0.502369259,0.04040592,-0.542775179
0,0,0,0,44.45752445,-26.36177485,-16.1518174,0.497061187,0.049907817,-0.546969004
0,0,0,0,44.83146935,-25.97751606,-17.01802635,0.491638488,0.059403681,-0.551042169
0,0,0,0,45.19692535,-25.58369311,-17.89339671,0.486102624,0.068891131,-0.554993755
0,0,0,0,45.54726826,-25.18778904,-18.7851128,0.480455113,0.07836777,-0.558822883
0,0,0,0,45.88508883,-24.7880485,-19.69110172,0.474697481,0.087831221,-0.562528701
0,0,0,0,46.21947052,-24.37612985,-20.60270706,0.46883122,0.097279092,-0.566110311
0,0,0,0,46.55934658,-23.94354219,-21.51111022,0.462857623,0.106709016,-0.569566639
0,0,0,0,46.90776159,-23.48768811,-22.41339105,0.456778029,0.116118618,-0.572896647
0,0,0,0,47.25962012,-23.01412671,-23.31477261,0.450593829,0.125505545,-0.576099374
0,0,0,0,47.60599944,-22.53225065,-24.22431219,0.444306456,0.134867436,-0.579173891
0,0,0,0,47.94093672,-22.04821642,-25.14781433,0.437917171,0.144201946,-0.582119116
0,0,0,0,48.26554551,-21.56096776,-26.08386992,0.431427172,0.153506724,-0.584933896
0,0,0,0,48.58603014,-21.06426578,-27.02587316,0.424837634,0.162779441,-0.587617075
0,0,0,0,48.90895798,-20.55155913,-27.96690836,0.418149814,0.172017762,-0.590167576
0,0,0,0,49.23654231,-20.02053088,-28.90428487,0.411364924,0.181219378,-0.592584302
0,0,0,0,49.56531385,-19.47450607,-29.84095914,0.404484187,0.190381979,-0.594866166
0,0,0,0,49.8884941,-18.9200644,-30.78313421,0.397508832,0.199503281,-0.597012112
0,0,0,0,50.2011633,-18.36200164,-31.7352324,0.390440183,0.208580999,-0.599021182
0,0,0,0,50.50337826,-17.80006008,-32.69661208,0.383279555,0.217612874,-0.600892429
0,0,0,0,50.799434,-17.22968165,-33.66233192,0.376028247,0.226596643,-0.602624889
0,0,0,0,51.09395026,-16.64586393,-34.62699596,0.368687516,0.235530068,-0.604217585
0,0,0,0,51.38859203,-16.04658833,-35.58819419,0.361258677,0.244410916,-0.605669593
0,0,0,0,51.68079073,-15.4340444,-36.54771768,0.353743073,0.253236975,-0.606980049
0,0,0,0,51.96558378,-14.81284107,-37.50978135,0.346142098,0.262006043,-0.608148141
0,0,0,0,52.23888925,-14.18665961,-38.47766718,0.338457154,0.270715945,-0.609173099
0,0,0,0,52.50030262,-13.55555649,-39.45103639,0.330689713,0.279364509,-0.610054222
0,0,0,0,52.75269233,-12.91630796,-40.42626347,0.322841285,0.287949595,-0.610790879
0,0,0,0,52.99960199,-12.26503883,-41.39907327,0.31491342,0.296469064,-0.611382484
0,0,0,0,53.24232173,-11.60006038,-42.36736975,0.306907659,0.304920808,-0.611828467
0,0,0,0,53.47909119,-10.92274433,-43.33211903,0.298825572,0.313302723,-0.612128295
0,0,0,0,53.70619671,-10.23640073,-44.29622002,0.290668757,0.321612736,-0.612281493
0,0,0,0,53.92050432,-9.543814988,-45.26205038,0.282438873,0.32984878,-0.612287653
0,0,0,0,54.12130338,-8.84534192,-46.2295535,0.27413761,0.338008822,-0.612146432
0,0,0,0,54.31048337,-8.138783188,-47.19612335,0.26576671,0.346090838,-0.611857548
0,0,0,0,54.4905913,-7.421286527,-48.15849597,0.257327951,0.354092834,-0.611420785
0,0,0,0,54.66277731,-6.69144747,-49.11485745,0.248823161,0.362012828,-0.610835989
0,0,0,0,54.82582656,-5.950210181,-50.06573747,0.240254188,0.369848867,-0.610103055
0,0,0,0,54.97708697,-5.199976409,-51.01312485,0.231622902,0.37759901,-0.609221912
0,0,0,0,55.11413012,-4.442908646,-51.95876473,0.222931192,0.385261346,-0.608192538
0,0,0,0,55.23631458,-3.679428841,-52.90266425,0.214180988,0.392833978,-0.607014966
0,0,0,0,55.344863,-2.908105374,-53.84297413,0.205374256,0.400315041,-0.605689297
0,0,0,0,55.44171614,-2.126838626,-54.7771803,0.196513003,0.407702685,-0.604215687
0,0,0,0,55.52781826,-1.334533786,-55.70377094,0.187599267,0.414995093,-0.602594359
0,0,0,0,55.60244316,-0.531814139,-56.62295479,0.178635121,0.422190463,-0.600825584
0,0,0,0,55.66366056,0.279488896,-57.53614544,0.169622668,0.429287026,-0.598909694
0,0,0,0,55.7097012,1.097673995,-58.44462797,0.160564026,0.436283029,-0.596847054
0,0,0,0,55.7399721,1.922224659,-59.3484994,0.15146133,0.44317675,-0.594638081
0,0,0,0,55.75531961,2.754031474,-60.24645165,0.142316737,0.449966488,-0.592283224
0,0,0,0,55.75715035,3.594537268,-61.13662221,0.133132425,0.456650572,-0.589782997
0,0,0,0,55.74631427,4.444583963,-62.01775225,0.123910602,0.463227351,-0.587137954
0,0,0,0,55.72238655,5.303727282,-62.88986756,0.114653502,0.469695212,-0.584348714
0,0,0,0,55.68405377,6.170594992,-63.75392446,0.105363379,0.476052557,-0.581415935
0,0,0,0,55.62999945,7.043804687,-64.61088756,0.096042506,0.482297825,-0.578340331
0,0,0,0,55.5598018,7.922838045,-65.46085923,0.086693173,0.488429475,-0.575122647
0,0,0,0,55.47405021,8.808190158,-66.30292641,0.077317677,0.494446,-0.571763677
0,0,0,0,55.3738474,9.70084595,-67.13568805,0.067918324,0.500345916,-0.56826424
0,0,0,0,55.25989518,10.6013878,-67.9581443,0.058497432,0.506127773,-0.564625205
0,0,0,0,55.13202268,11.5094937,-68.77020216,0.049057329,0.511790144,-0.560847473
0,0,0,0,54.98931236,12.42408584,-69.57252378,0.039600363,0.517331638,-0.556932001
0,0,0,0,54.83083656,13.34404504,-70.36581536,0.03012889,0.522750888,-0.552879778
0,0,0,0,54.65625662,14.26883535,-71.1501992,0.020645278,0.528046563,-0.548691841
0,0,0,0,54.46603467,15.19869702,-71.92502369,0.0111519,0.533217356,-0.544369256
0,0,0,0,54.26100822,16.13424597,-72.68926074,0.001651135,0.538261998,-0.539913133
0,0,0,0,54.0418102,17.07587575,-73.44210673,-0.007854642,0.543179243,-0.535324601
0,0,0,0,53.80841037,18.02331881,-74.18341874,-0.017363051,0.547967883,-0.530604832
0,0,0,0,53.56023811,18.97574713,-74.91361685,-0.026871712,0.552626735,-0.525755023
0,0,0,0,53.29662792,19.93223386,-75.63322019,-0.03637824,0.557154656,-0.520776415
0,0,0,0,53.01735791,20.8922729,-76.34233004,-0.04588025,0.561550526,-0.515670276
0,0,0,0,52.7227686,21.85591684,-77.04048946,-0.05537535,0.565813267,-0.510437916
0,0,0,0,52.41354075,22.82353999,-77.72692258,-0.064861154,0.569941825,-0.505080671
0,0,0,0,52.09020371,23.79536595,-78.40100462,-0.074335272,0.573935186,-0.499599914
0,0,0,0,51.75284543,24.77116376,-79.06256802,-0.083795328,0.577792365,-0.493997037
0,0,0,0,51.40110786,25.7502599,-79.71188838,-0.093238944,0.581512412,-0.488273468
0,0,0,0,51.03455773,26.73189331,-80.34933169,-0.102663754,0.585094409,-0.482430655
0,0,0,0,50.65303554,27.71557715,-80.9749909,-0.112067393,0.588537474,-0.476470082
0,0,0,0,50.25682804,28.70125563,-81.58853113,-0.121447504,0.591840757,-0.470393253
0,0,0,0,49.84646775,29.68911718,-82.1893748,-0.130801731,0.595003446,-0.464201715
0,0,0,0,49.42242797,30.67927738,-82.77702051,-0.14012773,0.598024759,-0.457897028
0,0,0,0,48.9848454,31.67151634,-83.3513039,-0.149423159,0.600903953,-0.451480794
0,0,0,0,48.53354589,32.66529374,-83.9123843,-0.158685689,0.603640316,-0.444954627
0,0,0,0,48.06825087,33.65996849,-84.46052346,-0.167913002,0.606233176,-0.438320174
0,0,0,0,47.58888445,34.65509445,-84.99579159,-0.177102793,0.60868189,-0.431579097
0,0,0,0,47.09567428,35.65053171,-85.51795474,-0.186252764,0.610985856,-0.424733093
0,0,0,0,46.58906624,36.64634909,-86.02657394,-0.195360633,0.613144504,-0.41778387
0,0,0,0,46.06945978,37.64256932,-86.52125877,-0.204424126,0.615157303,-0.410733177
0,0,0,0,45.53703669,38.63898765,-87.00185021,-0.213440982,0.617023753,-0.403582771
0,0,0,0,44.99172587,39.6351476,-87.46844355,-0.222408949,0.618743398,-0.396334448
0,0,0,0,44.43338427,40.63051363,-87.92121708,-0.231325795,0.620315808,-0.388990014
0,0,0,0,43.86198599,41.62467055,-88.36023143,-0.240189294,0.6217406,-0.381551305
0,0,0,0,43.27774507,42.61743791,-88.78531649,-0.248997247,0.623017417,-0.374020171
0,0,0,0,42.68102901,43.60879203,-89.19614835,-0.25774746,0.624145947,-0.366398488
0,0,0,0,42.07220126,44.59869929,-89.59241728,-0.266437764,0.625125909,-0.358688145
0,0,0,0,41.45145532,45.58695763,-89.97398532,-0.275065999,0.625957062,-0.350891063
0,0,0,0,40.81881162,46.57318505,-90.34089893,-0.283630025,0.626639197,-0.343009172
0,0,0,0,40.17421196,47.55692204,-90.69328556,-0.292127716,0.627172149,-0.335044433
0,0,0,0,39.51768898,48.5377944,-91.03119198,-0.300556966,0.627555783,-0.326998817
0,0,0,0,38.84943533,49.51559046,-91.35450599,-0.308915683,0.627790006,-0.318874323
0,0,0,0,38.16977854,50.49022958,-91.66298899,-0.3172018,0.627874757,-0.310672957
0,0,0,0,37.47904054,51.46162862,-91.95640871,-0.325413262,0.627810016,-0.302396753
0,0,0,0,36.77743697,52.42959438,-92.2346477,-0.333548044,0.627595796,-0.294047752
0,0,0,0,36.0650408,53.393793,-92.49773329,-0.34160413,0.627232152,-0.285628021
0,0,0,0,35.34187194,54.35383288,-92.74575555,-0.349579534,0.62671917,-0.277139636
0,0,0,0,34.60799842,55.3093717,-92.97875956,-0.35747228,0.626056977,-0.268584697
0,0,0,0,33.86361659,56.26019118,-93.19667152,-0.365280423,0.625245735,-0.259965312
0,0,0,0,33.1090167,57.20616878,-93.39932629,-0.37300203,0.624285645,-0.251283615
0,0,0,0,32.34450412,58.14719415,-93.58655175,-0.380635197,0.623176941,-0.242541744
0,0,0,0,31.57030041,59.0830757,-93.75826155,-0.388178039,0.621919897,-0.233741857
0,0,0,0,30.78653089,60.01352309,-93.91447343,-0.395628699,0.620514821,-0.224886122
0,0,0,0,29.99326606,60.93819335,-94.05526251,-0.402985336,0.61896206,-0.215976724
0,0,0,0,29.19061554,61.85677953,-94.18067339,-0.41024614,0.617261995,-0.207015855
0,0,0,0,28.37877241,62.76905952,-94.29067078,-0.41740932,0.615415047,-0.198005727
0,0,0,0,27.55801171,63.67489004,-94.38514623,-0.424473111,0.613421667,-0.188948557
0,0,0,0,26.72861778,64.5741386,-94.46398553,-0.43143577,0.61128235,-0.179846581
0,0,0,0,25.89082661,65.46662216,-94.52713078,-0.438295583,0.608997621,-0.170702038
0,0,0,0,25.04479513,66.35208078,-94.57460611,-0.445050859,0.606568043,-0.161517185
0,0,0,0,24.19064384,67.23021652,-94.60647947,-0.451699935,0.603994215,-0.15229428
0,0,0,0,23.32850995,68.10075034,-94.62280523,-0.458241173,0.601276772,-0.143035599
0,0,0,0,22.458598,68.9634688,-94.62357808,-0.464672964,0.598416382,-0.133743418
0,0,0,0,21.58116797,69.8182155,-94.60874118,-0.470993723,0.595413752,-0.124420029
0,0,0,0,20.69649812,70.66485041,-94.57822735,-0.477201895,0.59226962,-0.115067725
0,0,0,0,19.80482799,71.50319631,-94.53201224,-0.483295949,0.588984762,-0.105688814
0,0,0,0,18.90634584,72.33302325,-94.47013033,-0.489274387,0.585559989,-0.096285602
0,0,0,0,18.00120431,73.15406774,-94.39265534,-0.495135734,0.581996143,-0.086860409
0,0,0,0,17.08957136,73.96608084,-94.29965262,-0.50087855,0.578294105,-0.077415555
0,0,0,0,16.17165724,74.76885822,-94.19114872,-0.506501418,0.574454786,-0.067953368
0,0,0,0,15.24772004,75.56224277,-94.06712921,-0.512002956,0.570479133,-0.058476177
0,0,0,0,14.31802887,76.34609042,-93.92757257,-0.517381809,0.566368127,-0.048986318
0,0,0,0,13.38283239,77.12023593,-93.77248481,-0.522636654,0.562122781,-0.039486128
0,0,0,0,12.44233687,77.88447352,-93.60191852,-0.527766194,0.557744143,-0.029977949
0,0,0,0,11.49672566,78.63857403,-93.41595609,-0.532769169,0.553233291,-0.020464121
0,0,0,0,10.54618626,79.38231464,-93.21467968,-0.537644345,0.548591338,-0.010946993
0,0,0,0,9.590940965,80.11550744,-92.99814299,-0.542390522,0.543819429,-0.001428907
0,0,0,0,8.631243666,80.83799868,-92.76637176,-0.54700653,0.538918742,0.008087788
0,0,0,0,7.667362807,81.54964959,-92.51938322,-0.551491234,0.533890483,0.017600751
0,0,0,0,6.699549203,82.25030629,-92.25721601,-0.555843527,0.528735894,0.027107633
0,0,0,0,5.728026761,82.93978845,-91.9799418,-0.560062339,0.523456246,0.036606093
0,0,0,0,4.752997176,83.6178959,-91.68765843,-0.56414663,0.518052841,0.046093789
0,0,0,0,3.774667294,84.28443421,-91.38046463,-0.568095394,0.512527011,0.055568384
0,0,0,0,2.793264996,84.93923259,-91.05844189,-0.571907657,0.506880119,0.065027538
0,0,0,0,1.809045629,85.58214872,-90.72164987,-0.575582481,0.501113559,0.074468922
0,0,0,0,0.822273252,86.21305199,-90.37014298,-0.579118958,0.495228752,0.083890206
0,0,0,0,-0.16679638,86.83180485,-90.0039892,-0.582516218,0.48922715,0.093289068
0,0,0,0,-1.157930496,87.43824991,-89.62328288,-0.585773423,0.483110234,0.102663189
0,0,0,0,-2.150910654,88.03221695,-89.22813789,-0.58888977,0.476879511,0.11201026
0,0,0,0,-3.145519332,88.61353788,-88.81867249,-0.591864491,0.470536519,0.121327973
0,0,0,0,-4.141521511,89.18206376,-88.39499255,-0.594696854,0.464082822,0.130614032
0,0,0,0,-5.138664645,89.73766633,-87.9571898,-0.597386157,0.457520012,0.139866144
0,0,0,0,-6.136685972,90.2802295,-87.50535056,-0.599931739,0.450849709,0.149082031
0,0,0,0,-7.135330671,90.80963273,-87.03957217,-0.602332971,0.444073556,0.158259415
0,0,0,0,-8.134358207,91.32574353,-86.55997069,-0.604589262,0.437193226,0.167396035
0,0,0,0,-9.133542085,91.82841903,-86.06667908,-0.606700053,0.430210416,0.176489636
0,0,0,0,-10.13265539,92.31751934,-85.55983414,-0.608664825,0.423126848,0.185537976
0,0,0,0,-11.13146171,92.7929178,-85.039566,-0.610483092,0.41594427,0.194538822
0,0,0,0,-12.12970955,93.25450545,-84.50599388,-0.612154406,0.408664453,0.203489953
0,0,0,0,-13.12714167,93.70218291,-83.95923399,-0.613678353,0.401289192,0.212389161
0,0,0,0,-14.12350398,94.13585051,-83.39940961,-0.615054559,0.393820307,0.221234252
0,0,0,0,-15.11855504,94.55539995,-82.82665921,-0.616282682,0.386259642,0.23002304
0,0,0,0,-16.11206254,94.96071704,-82.24113389,-0.617362419,0.378609059,0.23875336
0,0,0,0,-17.10379697,95.35168904,-81.64298989,-0.618293502,0.370870447,0.247423055
0,0,0,0,-18.09352096,95.7282145,-81.03237883,-0.619075703,0.363045714,0.256029989
0,0,0,0,-19.08098831,96.09020519,-80.40944569,-0.619708826,0.355136791,0.264572035
0,0,0,0,-20.06594672,96.43758252,-79.77433247,-0.620192717,0.347145628,0.273047089
0,0,0,0,-21.04814778,96.77026848,-79.12718715,-0.620527253,0.339074197,0.281453056
0,0,0,0,-22.02735097,97.08818088,-78.46816852,-0.620712354,0.330924489,0.289787865
0,0,0,0,-23.00332481,97.39123311,-77.79744629,-0.62074797,0.322698514,0.298049457
0,0,0,0,-23.97583938,97.67934099,-77.11519435,-0.620634095,0.314398301,0.306235794
0,0,0,0,-24.94466138,97.95242853,-76.42158484,-0.620370754,0.306025897,0.314344857
0,0,0,0,-25.90955013,98.21043137,-75.71678484,-0.619958013,0.297583369,0.322374644
0,0,0,0,-26.87026204,98.45329298,-75.00095999,-0.619395971,0.289072798,0.330323174
0,0,0,0,-27.82655523,98.68095953,-74.27427974,-0.618684768,0.280496283,0.338188485
0,0,0,0,-28.77819532,98.89337469,-73.5369224,-0.617824578,0.271855941,0.345968637
0,0,0,0,-29.7249541,99.09048046,-72.78907439,-0.616815614,0.263153903,0.35366171
0,0,0,0,-30.66660674,99.27222064,-72.03092666,-0.615658121,0.254392316,0.361265806
0,0,0,0,-31.60292562,99.43854643,-71.26266906,-0.614352387,0.245573339,0.368779048
0,0,0,0,-32.53367955,99.58941804,-70.48448875,-0.612898732,0.23669915,0.376199581
0,0,0,0,-33.45863444,99.72480337,-69.69657143,-0.611297514,0.227771937,0.383525577
0,0,0,0,-34.3775589,99.84467319,-68.89910615,-0.609549128,0.218793903,0.390755225
0,0,0,0,-35.29022655,99.9489982,-68.09228819,-0.607654004,0.209767261,0.397886743
0,0,0,0,-36.1964174,100.0377483,-67.27631974,-0.60561261,0.20069424,0.40491837
0,0,0,0,-37.09591398,100.1108961,-66.4514065,-0.603425448,0.191577075,0.411848373
0,0,0,0,-37.98849867,100.1684198,-65.61775438,-0.601093058,0.182418018,0.41867504
0,0,0,0,-38.87395103,100.2103059,-64.77556725,-0.598616015,0.173219327,0.425396688
0,0,0,0,-39.75204995,100.2365473,-63.92504842,-0.595994928,0.163983271,0.432011657
0,0,0,0,-40.62257592,100.2471406,-63.06640334,-0.593230444,0.154712129,0.438518315
0,0,0,0,-41.48531464,100.2420833,-62.19984253,-0.590323245,0.145408187,0.444915058
0,0,0,0,-42.34005656,100.2213737,-61.32558154,-0.587274048,0.136073741,0.451200306
0,0,0,0,-43.18659577,100.1850122,-60.44383932,-0.584083603,0.126711094,0.457372509
0,0,0,0,-44.02472652,100.1330051,-59.55483501,-0.580752699,0.117322554,0.463430145
0,0,0,0,-44.85424256,100.0653649,-58.65878683,-0.577282155,0.107910438,0.469371717
0,0,0,0,-45.67493714,99.98211064,-57.75591231,-0.573672829,0.098477068,0.475195761
0,0,0,0,-46.48660601,99.88326481,-56.84643088,-0.56992561,0.08902477,0.48090084
0,0,0,0,-47.28904881,99.76885201,-55.93056544,-0.566041422,0.079555877,0.486485545
0,0,0,0,-48.08207022,99.63889804,-55.00854307,-0.562021223,0.070072724,0.491948499
0,0,0,0,-48.86547801,99.49343157,-54.08059328,-0.557866005,0.06057765,0.497288355
0,0,0,0,-49.63908171,99.3324859,-53.14694631,-0.553576792,0.051072998,0.502503793
0,0,0,0,-50.40269083,99.15610038,-52.2078315,-0.549154642,0.041561113,0.507593529
0,0,0,0,-51.15611588,98.96431976,-51.26347799,-0.544600646,0.03204434,0.512556306
0,0,0,0,-51.89916945,98.75719284,-50.31411593,-0.539915928,0.022525027,0.5173909
0,0,0,0,-52.63166834,98.53477065,-49.35997824,-0.535101641,0.013005523,0.522096118
0,0,0,0,-53.35343349,98.29710633,-48.40130074,-0.530158975,0.003488176,0.526670799
0,0,0,0,-54.06428966,98.0442557,-47.43832136,-0.525089148,-0.006024666,0.531113815
0,0,0,0,-54.76406344,97.77627906,-46.47127844,-0.519893411,-0.015530658,0.535424069
0,0,0,0,-55.45258288,97.49324181,-45.50040987,-0.514573045,-0.025027453,0.539600498
0,0,0,0,-56.12967724,97.19521452,-44.52595307,-0.509129363,-0.03451271,0.543642072
0,0,0,0,-56.7951786,96.88227154,-43.54814624,-0.503563707,-0.043984088,0.547547794
0,0,0,0,-57.44892264,96.55449005,-42.56722928,-0.49787745,-0.05343925,0.5513167
0,0,0,0,-58.09074945,96.21194942,-41.58344429,-0.492071995,-0.062875866,0.554947861
0,0,0,0,-58.72050262,95.854732,-40.59703474,-0.486148775,-0.072291606,0.558440381
0,0,0,0,-59.33802853,95.48292402,-39.6082445,-0.480109249,-0.081684148,0.561793397
0,0,0,0,-59.94317531,95.09661649,-38.61731685,-0.473954908,-0.091051176,0.565006084
0,0,0,0,-60.53579328,94.6959049,-37.62449465,-0.467687271,-0.100390377,0.568077648
0,0,0,0,-61.11573547,94.28088863,-36.63002093,-0.461307882,-0.10969945,0.571007332
0,0,0,0,-61.68285883,93.85166982,-35.63413988,-0.454818317,-0.118976097,0.573794413
0,0,0,0,-62.2370243,93.4083532,-34.63709692,-0.448220175,-0.128218029,0.576438204
0,0,0,0,-62.77809675,92.95104631,-33.63913846,-0.441515085,-0.137422968,0.578938053
0,0,0,0,-63.30594393,92.4798604,-32.64051087,-0.4347047,-0.146588643,0.581293342
0,0,0,0,-63.82043621,91.99491082,-31.64145997,-0.4277907,-0.155712792,0.583503492
0,0,0,0,-64.32144631,91.49631718,-30.64223086,-0.420774792,-0.164793165,0.585567956
0,0,0,0,-64.8088502,90.9842026,-29.64306851,-0.413658705,-0.173827521,0.587486226
0,0,0,0,-65.28252752,90.45869314,-28.64421828,-0.406444196,-0.182813633,0.589257829
0,0,0,0,-65.74236213,89.91991739,-27.64592621,-0.399133044,-0.191749284,0.590882327
0,0,0,0,-66.18824163,89.36800678,-26.64843866,-0.391727052,-0.200632269,0.592359321
0,0,0,0,-66.62005712,88.80309602,-25.65200171,-0.384228048,-0.209460397,0.593688445
0,0,0,0,-67.03770244,88.22532363,-24.65686061,-0.376637881,-0.21823149,0.594869372
0,0,0,0,-67.44107448,87.63483183,-23.66325976,-0.368958425,-0.226943386,0.595901811
0,0,0,0,-67.8300733,87.0317662,-22.67144291,-0.361191573,-0.235593934,0.596785507
0,0,0,0,-68.20460292,86.41627511,-21.68165374,-0.353339241,-0.244181002,0.597520243
0,0,0,0,-68.56457134,85.78850949,-20.69413589,-0.345403367,-0.25270247,0.598105837
0,0,0,0,-68.90989063,85.14862288,-19.70913288,-0.337385908,-0.261156236,0.598542145
0,0,0,0,-69.24047631,84.49677189,-18.72688752,-0.329288842,-0.269540217,0.598829059
0,0,0,0,-69.55624724,83.83311642,-17.74764159,-0.321114167,-0.277852342,0.59896651
0,0,0,0,-69.85712541,83.15781975,-16.77163567,-0.3128639,-0.286090563,0.598954462
0,0,0,0,-70.14303637,82.47104819,-15.79910939,-0.304540075,-0.294252846,0.59879292
0,0,0,0,-70.41390945,81.77297069,-14.83030169,-0.296144746,-0.302337179,0.598481924
0,0,0,0,-70.66967818,81.06375859,-13.865451,-0.287679983,-0.310341566,0.59802155
0,0,0,0,-70.91027999,80.34358569,-12.90479505,-0.279147877,-0.318264035,0.597411912
0,0,0,0,-71.13565613,79.6126285,-11.94857056,-0.27055053,-0.32610263,0.59665316
0,0,0,0,-71.34575127,78.87106644,-10.99701285,-0.261890065,-0.333855418,0.595745483
0,0,0,0,-71.54051355,78.11908189,-10.0503558,-0.253168617,-0.341520487,0.594689104
0,0,0,0,-71.7198947,77.35685995,-9.108831891,-0.244388339,-0.349095945,0.593484284
0,0,0,0,-71.88385041,76.58458809,-8.172672504,-0.235551395,-0.356579925,0.59213132
0,0,0,0,-72.03234038,75.80245602,-7.242107944,-0.226659967,-0.36397058,0.590630547
0,0,0,0,-72.16532841,75.01065561,-6.317367391,-0.217716247,-0.371266087,0.588982335
0,0,0,0,-72.28278207,74.20938114,-5.39867858,-0.208722443,-0.378464647,0.58718709
0,0,0,0,-72.38467264,73.39882936,-4.486267588,-0.199680773,-0.385564484,0.585245256
0,0,0,0,-72.4709749,72.57919961,-3.580358676,-0.190593466,-0.392563846,0.583157313
0,0,0,0,-72.54166743,71.75069355,-2.681174405,-0.181462767,-0.399461008,0.580923775
0,0,0,0,-72.59673268,70.91351497,-1.788935724,-0.172290925,-0.406254268,0.578545194
0,0,0,0,-72.63615717,70.06786958,-0.903862099,-0.163080206,-0.412941951,0.576022156
0,0,0,0,-72.65993143,69.21396503,-0.026171378,-0.153832879,-0.419522406,0.573355285
0,0,0,0,-72.66804989,68.35201094,0.843920362,-0.144551228,-0.425994011,0.570545239
0,0,0,0,-72.66051069,67.48221909,1.706199071,-0.135237542,-0.432355169,0.567592711
0,0,0,0,-72.63731565,66.60480333,2.560452785,-0.125894118,-0.438604312,0.56449843
0,0,0,0,-72.59847035,65.71997953,3.406471641,-0.116523261,-0.444739898,0.561263159
0,0,0,0,-72.54398427,64.82796529,4.244047741,-0.107127283,-0.450760413,0.557887697
0,0,0,0,-72.47387087,63.9289799,5.072975148,-0.097708503,-0.456664374,0.554372877
0,0,0,0,-72.38814764,63.02324418,5.893049906,-0.088269243,-0.462450323,0.550719566
